Ticker,Date,Open,High,Low,Close,Volume,Chatter,AnalystRating,AnalystCount,PriceTarget
VSH,"Aug 19, 2026",34.21,34.21,31.4,31.96,2857970,normal,Buy,5,39.0
VSH,"Aug 18, 2026",33.92,34.16,31.86,33.52,3203726,normal,Buy,5,39.0
VSH,"Aug 17, 2026",36.23,36.58,35.22,35.58,3218898,normal,Buy,5,39.0
VSH,"Aug 14, 2026",33.5,35.36,33.31,35.08,2893857,normal,Buy,5,39.0
VSH,"Aug 13, 2026",33.55,34.66,33.1,33.32,3614696,normal,Buy,5,39.0
VSH,"Aug 12, 2026",35.23,35.98,33.46,33.55,3092298,normal,Buy,5,39.0
VSH,"Aug 11, 2026",33.79,34.2,33.03,33.29,1827737,normal,Buy,5,39.0
VSH,"Aug 10, 2026",35.94,36.25,33.11,33.14,2978198,normal,Buy,5,39.0
VSH,"Aug 7, 2026",33.11,35.52,32.64,35.41,4668912,normal,Buy,5,39.0
VSH,"Aug 6, 2026",32.01,34.69,31.73,32.78,7018480,normal,Buy,5,39.0
VSH,"Aug 5, 2026",37.12,37.12,33.11,33.18,11325923,normal,Buy,5,39.0
VSH,"Aug 4, 2026",37.75,39.42,37.28,38.85,9231210,normal,Buy,5,39.0
VSH,"Aug 3, 2026",32.99,35.86,32.75,35.4,3495865,normal,Buy,5,39.0
VSH,"Jul 31, 2026",35.81,36.84,33.81,34.22,4532370,normal,Buy,5,39.0
VSH,"Jul 30, 2026",32.0,34.5,31.39,33.79,5667866,normal,Buy,5,39.0
VSH,"Jul 29, 2026",32.49,33.22,29.68,29.96,6199291,normal,Buy,5,39.0
VSH,"Jul 28, 2026",35.42,35.45,32.41,32.72,6549313,normal,Buy,5,39.0
VSH,"Jul 27, 2026",38.73,38.73,34.91,37.18,4348073,normal,Buy,5,39.0
VSH,"Jul 24, 2026",39.91,40.8,37.69,38.21,3583203,normal,Buy,5,39.0
VSH,"Jul 23, 2026",38.8,41.99,38.8,40.8,5054408,normal,Buy,5,39.0
DYN,"Sep 2, 2026",25.55,26.18,24.92,25.14,2153133,normal,Strong Buy,17,39.4
DYN,"Sep 1, 2026",24.99,25.4,24.72,25.1,1629386,normal,Strong Buy,17,39.4
DYN,"Aug 31, 2026",24.92,25.65,24.58,25.43,2543921,normal,Strong Buy,17,39.4
DYN,"Aug 28, 2026",25.82,25.98,24.83,25.07,1178960,normal,Strong Buy,17,39.4
DYN,"Aug 27, 2026",26.29,26.49,25.98,26.09,1018664,normal,Strong Buy,17,39.4
DYN,"Aug 26, 2026",26.32,26.47,25.78,26.36,1402597,normal,Strong Buy,17,39.4
DYN,"Aug 25, 2026",26.28,26.69,25.97,26.34,1459196,normal,Strong Buy,17,39.4
DYN,"Aug 24, 2026",26.13,26.14,25.14,25.99,1369709,normal,Strong Buy,17,39.4
DYN,"Aug 21, 2026",26.22,26.87,26.02,26.1,1181540,normal,Strong Buy,17,39.4
DYN,"Aug 20, 2026",26.33,26.43,25.68,25.98,1484292,normal,Strong Buy,17,39.4
DYN,"Aug 19, 2026",26.5,26.94,25.98,26.78,1952107,normal,Strong Buy,17,39.4
DYN,"Aug 18, 2026",25.88,26.31,25.46,26.0,1900740,normal,Strong Buy,17,39.4
DYN,"Aug 17, 2026",25.9,26.43,25.3,26.15,1317586,normal,Strong Buy,17,39.4
DYN,"Aug 14, 2026",25.73,25.93,25.3,25.7,1684487,normal,Strong Buy,17,39.4
DYN,"Aug 13, 2026",26.0,26.48,25.88,25.96,1901754,normal,Strong Buy,17,39.4
DYN,"Aug 12, 2026",26.84,27.31,26.11,26.17,1781368,normal,Strong Buy,17,39.4
DYN,"Aug 11, 2026",26.87,27.13,26.14,26.71,1399121,normal,Strong Buy,17,39.4
DYN,"Aug 10, 2026",25.78,26.84,25.7,26.5,3022998,normal,Strong Buy,17,39.4
DYN,"Aug 7, 2026",26.2,26.34,25.25,26.25,1991001,normal,Strong Buy,17,39.4
DYN,"Aug 6, 2026",26.51,26.77,25.58,25.88,1330687,normal,Strong Buy,17,39.4
DYN,"Aug 5, 2026",26.33,27.09,25.86,26.17,2152618,normal,Strong Buy,17,39.4
DYN,"Aug 4, 2026",25.8,26.08,25.2,25.97,2774192,normal,Strong Buy,17,39.4
DYN,"Aug 3, 2026",25.04,25.38,24.18,25.24,2132025,normal,Strong Buy,17,39.4
DYN,"Jul 31, 2026",25.8,25.99,24.41,25.18,1825215,normal,Strong Buy,17,39.4
DYN,"Jul 30, 2026",24.5,25.8,23.95,25.73,1925085,normal,Strong Buy,17,39.4
DYN,"Jul 29, 2026",25.96,26.09,24.71,25.1,2105186,normal,Strong Buy,17,39.4
DYN,"Jul 28, 2026",25.42,26.26,25.18,25.9,2334666,normal,Strong Buy,17,39.4
DYN,"Jul 27, 2026",25.0,26.12,24.59,25.63,3332443,normal,Strong Buy,17,39.4
DYN,"Jul 24, 2026",23.92,24.87,23.7,24.44,5066096,normal,Strong Buy,17,39.4
DYN,"Jul 23, 2026",22.95,24.34,22.76,23.89,4670893,normal,Strong Buy,17,39.4
ENPH,"Sep 2, 2026",35.48,36.1,34.45,35.52,5234856,normal,Buy,30,46.79
ENPH,"Sep 1, 2026",35.66,36.08,35.15,35.54,4172585,normal,Buy,30,46.79
ENPH,"Aug 31, 2026",36.83,37.22,35.98,36.42,3861166,normal,Buy,30,46.79
ENPH,"Aug 28, 2026",39.11,39.29,36.68,37.25,4343166,normal,Buy,30,46.79
ENPH,"Aug 27, 2026",39.0,39.39,37.82,39.25,3845035,normal,Buy,30,46.79
ENPH,"Aug 26, 2026",37.35,39.0,36.82,38.42,4057313,normal,Buy,30,46.79
ENPH,"Aug 25, 2026",37.75,38.05,36.77,37.35,4010825,normal,Buy,30,46.79
ENPH,"Aug 24, 2026",38.03,38.44,37.03,37.18,4089488,normal,Buy,30,46.79
ENPH,"Aug 21, 2026",38.82,39.82,37.61,38.61,3876338,normal,Buy,30,46.79
ENPH,"Aug 20, 2026",38.76,39.29,37.91,38.36,2639209,normal,Buy,30,46.79
ENPH,"Aug 19, 2026",38.31,39.38,37.87,39.37,3588407,normal,Buy,30,46.79
ENPH,"Aug 18, 2026",37.65,38.6,37.34,37.58,3952902,normal,Buy,30,46.79
ENPH,"Aug 17, 2026",40.14,40.34,38.45,38.65,3665985,normal,Buy,30,46.79
ENPH,"Aug 14, 2026",40.92,41.65,40.13,40.48,2801920,normal,Buy,30,46.79
ENPH,"Aug 13, 2026",40.55,41.12,39.95,40.78,2959493,normal,Buy,30,46.79
ENPH,"Aug 12, 2026",43.23,43.28,40.68,40.77,2795202,normal,Buy,30,46.79
ENPH,"Aug 11, 2026",41.45,42.45,41.24,42.3,2663135,normal,Buy,30,46.79
ENPH,"Aug 10, 2026",41.94,42.09,40.62,40.92,2789328,normal,Buy,30,46.79
ENPH,"Aug 7, 2026",41.15,42.5,40.23,41.87,5400678,normal,Buy,30,46.79
ENPH,"Aug 6, 2026",38.4,40.08,37.6,39.67,3463839,normal,Buy,30,46.79
ENPH,"Aug 5, 2026",40.25,41.28,38.81,38.95,5916396,normal,Buy,30,46.79
ENPH,"Aug 4, 2026",40.2,42.37,39.26,41.77,7537984,normal,Buy,30,46.79
ENPH,"Aug 3, 2026",37.54,39.42,37.13,39.35,4302599,normal,Buy,30,46.79
ENPH,"Jul 31, 2026",38.21,38.39,36.62,37.54,6365319,normal,Buy,30,46.79
ENPH,"Jul 30, 2026",35.76,37.46,35.24,37.38,5841065,normal,Buy,30,46.79
ENPH,"Jul 29, 2026",38.89,39.6,34.96,35.07,9508592,normal,Buy,30,46.79
ENPH,"Jul 28, 2026",36.7,37.9,35.39,36.32,8623948,normal,Buy,30,46.79
ENPH,"Jul 27, 2026",37.65,38.25,36.21,38.01,3732274,normal,Buy,30,46.79
ENPH,"Jul 24, 2026",38.93,38.93,36.58,36.7,3913412,normal,Buy,30,46.79
ENPH,"Jul 23, 2026",39.06,39.52,37.85,38.89,4387296,normal,Buy,30,46.79
DOCS,"Sep 2, 2026",26.26,27.0,26.2,26.32,1926405,normal,Hold,21,29.78
DOCS,"Sep 1, 2026",26.33,27.03,26.21,26.35,1914440,normal,Hold,21,29.78
DOCS,"Aug 31, 2026",25.84,26.85,25.84,26.71,2191667,normal,Hold,21,29.78
DOCS,"Aug 28, 2026",25.61,26.87,25.33,26.73,3283109,normal,Hold,21,29.78
DOCS,"Aug 27, 2026",25.13,25.81,24.89,25.59,2465985,normal,Hold,21,29.78
DOCS,"Aug 26, 2026",24.5,25.2,24.48,24.74,1887157,normal,Hold,21,29.78
DOCS,"Aug 25, 2026",24.95,25.35,24.6,24.74,1723398,normal,Hold,21,29.78
DOCS,"Aug 24, 2026",25.34,26.08,25.1,25.3,2627915,normal,Hold,21,29.78
DOCS,"Aug 21, 2026",25.84,25.87,25.12,25.33,2613321,normal,Hold,21,29.78
DOCS,"Aug 20, 2026",25.63,26.46,25.18,25.94,2536207,normal,Hold,21,29.78
DOCS,"Aug 19, 2026",24.95,25.92,24.81,25.75,4900011,normal,Hold,21,29.78
DOCS,"Aug 18, 2026",24.94,25.28,24.75,24.94,2962262,normal,Hold,21,29.78
DOCS,"Aug 17, 2026",24.41,24.64,23.95,24.52,3390721,normal,Hold,21,29.78
DOCS,"Aug 14, 2026",26.62,26.7,24.8,24.8,4047562,normal,Hold,21,29.78
DOCS,"Aug 13, 2026",24.91,26.59,24.84,26.59,4960125,normal,Hold,21,29.78
DOCS,"Aug 12, 2026",25.61,26.24,24.7,24.99,4183608,normal,Hold,21,29.78
DOCS,"Aug 11, 2026",25.57,26.94,25.25,26.11,5723484,normal,Hold,21,29.78
DOCS,"Aug 10, 2026",26.31,26.61,24.37,25.63,9840685,normal,Hold,21,29.78
DOCS,"Aug 7, 2026",38.87,40.0,27.16,27.4,64928129,normal,Hold,21,29.78
DOCS,"Aug 6, 2026",21.21,22.44,19.88,20.66,16192270,normal,Hold,21,29.78
DOCS,"Aug 5, 2026",21.91,21.99,21.37,21.63,2457671,normal,Hold,21,29.78
DOCS,"Aug 4, 2026",21.46,22.03,21.41,21.89,2568949,normal,Hold,21,29.78
DOCS,"Aug 3, 2026",21.32,21.99,21.27,21.66,2908605,normal,Hold,21,29.78
DOCS,"Jul 31, 2026",20.95,21.36,20.71,20.91,2726163,normal,Hold,21,29.78
DOCS,"Jul 30, 2026",21.21,21.27,20.34,21.24,3746184,normal,Hold,21,29.78
DOCS,"Jul 29, 2026",21.16,21.89,21.11,21.63,3135581,normal,Hold,21,29.78
DOCS,"Jul 28, 2026",21.31,21.6,20.78,21.44,4201811,normal,Hold,21,29.78
DOCS,"Jul 27, 2026",20.66,21.35,20.62,20.99,4555835,normal,Hold,21,29.78
DOCS,"Jul 24, 2026",20.88,21.02,20.34,20.42,2181147,normal,Hold,21,29.78
DOCS,"Jul 23, 2026",20.59,20.65,20.07,20.45,2107814,normal,Hold,21,29.78
DLO,"Sep 2, 2026",14.82,15.59,14.8,15.57,2877033,normal,Buy,10,18.5
DLO,"Sep 1, 2026",14.61,14.97,14.55,14.83,1549817,normal,Buy,10,18.5
DLO,"Aug 31, 2026",14.99,15.12,14.8,14.83,1750823,normal,Buy,10,18.5
DLO,"Aug 28, 2026",15.19,15.35,14.94,15.03,1883744,normal,Buy,10,18.5
DLO,"Aug 27, 2026",15.33,15.54,14.99,15.14,1857846,normal,Buy,10,18.5
DLO,"Aug 26, 2026",15.6,15.76,15.3,15.36,2021805,normal,Buy,10,18.5
DLO,"Aug 25, 2026",15.16,15.57,15.08,15.53,2696721,normal,Buy,10,18.5
DLO,"Aug 24, 2026",15.09,15.39,14.9,15.12,2013119,normal,Buy,10,18.5
DLO,"Aug 21, 2026",14.56,15.2,14.51,15.17,4467085,normal,Buy,10,18.5
DLO,"Aug 20, 2026",14.3,14.43,14.13,14.34,2689942,normal,Buy,10,18.5
DLO,"Aug 19, 2026",13.64,14.32,13.64,14.3,7035433,normal,Buy,10,18.5
DLO,"Aug 18, 2026",13.75,13.85,13.58,13.64,3616251,normal,Buy,10,18.5
DLO,"Aug 17, 2026",14.23,14.5,13.87,13.91,2691076,normal,Buy,10,18.5
DLO,"Aug 14, 2026",15.28,15.3,14.0,14.17,5074192,normal,Buy,10,18.5
DLO,"Aug 13, 2026",14.46,14.88,14.35,14.76,3851973,normal,Buy,10,18.5
DLO,"Aug 12, 2026",14.15,14.33,13.81,14.28,1977628,normal,Buy,10,18.5
DLO,"Aug 11, 2026",14.41,14.5,13.84,14.11,1741037,normal,Buy,10,18.5
DLO,"Aug 10, 2026",14.31,14.52,14.22,14.37,906357,normal,Buy,10,18.5
DLO,"Aug 7, 2026",14.87,14.91,14.23,14.41,1243487,normal,Buy,10,18.5
DLO,"Aug 6, 2026",14.97,15.16,14.64,14.77,1187154,normal,Buy,10,18.5
DLO,"Aug 5, 2026",15.5,15.65,15.11,15.2,2375125,normal,Buy,10,18.5
DLO,"Aug 4, 2026",15.42,15.51,15.24,15.3,1212037,normal,Buy,10,18.5
DLO,"Aug 3, 2026",15.27,15.47,15.16,15.31,1846077,normal,Buy,10,18.5
DLO,"Jul 31, 2026",15.06,15.44,14.97,15.08,1467934,normal,Buy,10,18.5
DLO,"Jul 30, 2026",14.6,15.0,14.5,14.97,1248170,normal,Buy,10,18.5
DLO,"Jul 29, 2026",14.7,15.0,14.37,14.59,2174786,normal,Buy,10,18.5
DLO,"Jul 28, 2026",14.89,15.11,14.7,14.88,1455767,normal,Buy,10,18.5
DLO,"Jul 27, 2026",14.72,15.11,14.68,14.96,2950923,normal,Buy,10,18.5
DLO,"Jul 24, 2026",14.33,14.68,14.08,14.49,1556992,normal,Buy,10,18.5
DLO,"Jul 23, 2026",14.05,14.36,13.9,14.08,1608282,normal,Buy,10,18.5
PAY,"Sep 2, 2026",34.84,36.64,34.65,36.28,1957162,normal,Buy,7,39.33
PAY,"Sep 1, 2026",35.25,35.93,34.97,35.13,1117217,normal,Buy,7,39.33
PAY,"Aug 31, 2026",35.68,35.96,34.86,35.6,1035928,normal,Buy,7,39.33
PAY,"Aug 28, 2026",35.66,36.66,35.19,35.99,1130936,normal,Buy,7,39.33
PAY,"Aug 27, 2026",38.73,39.26,35.36,35.61,2487911,normal,Buy,7,39.33
PAY,"Aug 26, 2026",38.96,39.56,38.76,39.43,467769,normal,Buy,7,39.33
PAY,"Aug 25, 2026",39.13,39.63,37.81,39.34,1022559,normal,Buy,7,39.33
PAY,"Aug 24, 2026",40.1,40.6,39.77,39.94,965501,normal,Buy,7,39.33
PAY,"Aug 21, 2026",38.28,40.46,37.7,40.0,1484087,normal,Buy,7,39.33
PAY,"Aug 20, 2026",39.47,39.97,38.41,38.42,1023104,normal,Buy,7,39.33
PAY,"Aug 19, 2026",38.24,39.57,38.1,39.57,1451119,normal,Buy,7,39.33
PAY,"Aug 18, 2026",40.69,40.69,38.32,38.32,1935583,normal,Buy,7,39.33
PAY,"Aug 17, 2026",41.42,41.88,40.56,40.66,521411,normal,Buy,7,39.33
PAY,"Aug 14, 2026",42.17,42.5,40.8,41.86,577804,normal,Buy,7,39.33
PAY,"Aug 13, 2026",40.79,42.77,40.44,42.19,896633,normal,Buy,7,39.33
PAY,"Aug 12, 2026",40.61,40.9,39.45,40.36,637770,normal,Buy,7,39.33
PAY,"Aug 11, 2026",38.41,40.82,38.25,40.61,955238,normal,Buy,7,39.33
PAY,"Aug 10, 2026",38.24,39.68,38.15,38.99,421477,normal,Buy,7,39.33
PAY,"Aug 7, 2026",40.0,40.44,38.15,38.57,705257,normal,Buy,7,39.33
PAY,"Aug 6, 2026",39.6,40.71,38.68,40.12,814623,normal,Buy,7,39.33
PAY,"Aug 5, 2026",43.13,43.68,39.52,40.0,2761856,normal,Buy,7,39.33
PAY,"Aug 4, 2026",40.48,45.31,37.24,44.6,4596263,normal,Buy,7,39.33
PAY,"Aug 3, 2026",34.3,35.85,33.95,34.52,1324754,normal,Buy,7,39.33
PAY,"Jul 31, 2026",34.08,34.8,32.41,34.1,1570608,normal,Buy,7,39.33
PAY,"Jul 30, 2026",34.94,36.26,34.14,34.87,1889890,normal,Buy,7,39.33
PAY,"Jul 29, 2026",34.02,36.72,33.91,36.7,1361561,normal,Buy,7,39.33
PAY,"Jul 28, 2026",31.78,34.31,31.72,34.14,1313116,normal,Buy,7,39.33
PAY,"Jul 27, 2026",29.33,31.58,29.02,31.48,1102354,normal,Buy,7,39.33
PAY,"Jul 24, 2026",29.09,29.28,28.68,28.87,445786,normal,Buy,7,39.33
PAY,"Jul 23, 2026",28.82,29.15,28.18,28.76,699682,normal,Buy,7,39.33
EWTX,"Sep 2, 2026",42.61,43.94,40.76,41.98,862120,normal,Buy,13,51.69
EWTX,"Sep 1, 2026",41.59,42.64,40.82,42.25,1039361,normal,Buy,13,51.69
EWTX,"Aug 31, 2026",42.24,42.46,40.64,41.77,1085755,normal,Buy,13,51.69
EWTX,"Aug 28, 2026",43.84,44.19,42.72,42.76,739779,normal,Buy,13,51.69
EWTX,"Aug 27, 2026",44.16,44.75,43.63,44.19,995601,normal,Buy,13,51.69
EWTX,"Aug 26, 2026",44.21,45.05,42.91,44.38,814072,normal,Buy,13,51.69
EWTX,"Aug 25, 2026",45.22,46.32,44.02,44.21,1149211,normal,Buy,13,51.69
EWTX,"Aug 24, 2026",43.67,45.44,42.59,44.72,1042040,normal,Buy,13,51.69
EWTX,"Aug 21, 2026",43.54,44.68,43.0,44.18,1249638,normal,Buy,13,51.69
EWTX,"Aug 20, 2026",45.91,45.91,43.08,43.29,1338646,normal,Buy,13,51.69
EWTX,"Aug 19, 2026",45.55,46.59,44.66,46.44,2237449,normal,Buy,13,51.69
EWTX,"Aug 18, 2026",43.17,45.29,42.62,44.11,1519184,normal,Buy,13,51.69
EWTX,"Aug 17, 2026",43.78,44.39,42.59,44.04,798408,normal,Buy,13,51.69
EWTX,"Aug 14, 2026",42.75,44.24,41.98,44.17,779921,normal,Buy,13,51.69
EWTX,"Aug 13, 2026",44.14,44.14,42.94,43.18,854211,normal,Buy,13,51.69
EWTX,"Aug 12, 2026",44.49,44.75,43.22,43.56,995785,normal,Buy,13,51.69
EWTX,"Aug 11, 2026",44.74,45.75,43.73,44.31,1088177,normal,Buy,13,51.69
EWTX,"Aug 10, 2026",43.71,44.88,42.5,44.58,2018084,normal,Buy,13,51.69
EWTX,"Aug 7, 2026",44.0,44.2,42.46,43.52,1478270,normal,Buy,13,51.69
EWTX,"Aug 6, 2026",44.13,45.53,43.56,44.42,1451203,normal,Buy,13,51.69
EWTX,"Aug 5, 2026",44.85,45.93,44.37,44.99,1734455,normal,Buy,13,51.69
EWTX,"Aug 4, 2026",41.0,45.44,41.0,44.71,4187480,normal,Buy,13,51.69
EWTX,"Aug 3, 2026",38.15,38.77,36.88,38.38,771642,normal,Buy,13,51.69
EWTX,"Jul 31, 2026",41.11,41.11,38.21,38.43,1150208,normal,Buy,13,51.69
EWTX,"Jul 30, 2026",39.53,41.38,38.65,41.12,809041,normal,Buy,13,51.69
EWTX,"Jul 29, 2026",40.34,40.78,38.92,39.75,698421,normal,Buy,13,51.69
EWTX,"Jul 28, 2026",41.61,41.81,39.52,40.35,964369,normal,Buy,13,51.69
EWTX,"Jul 27, 2026",41.6,42.38,40.8,41.6,1068780,normal,Buy,13,51.69
EWTX,"Jul 24, 2026",39.29,41.04,38.69,40.84,1027995,normal,Buy,13,51.69
EWTX,"Jul 23, 2026",37.78,39.6,37.52,39.29,955979,normal,Buy,13,51.69
BB,"Sep 2, 2026",7.84,7.85,7.59,7.61,8215192,normal,Hold,8,9.71
BB,"Sep 1, 2026",8.03,8.09,7.75,7.83,9238544,normal,Hold,8,9.71
BB,"Aug 31, 2026",8.12,8.33,8.03,8.15,7774567,normal,Hold,8,9.71
BB,"Aug 28, 2026",8.6,8.83,8.08,8.16,14585879,normal,Hold,8,9.71
BB,"Aug 27, 2026",8.08,8.65,8.08,8.65,14049593,normal,Hold,8,9.71
BB,"Aug 26, 2026",7.7,7.85,7.66,7.79,6164400,normal,Hold,8,9.71
BB,"Aug 25, 2026",7.81,7.89,7.73,7.79,7691875,normal,Hold,8,9.71
BB,"Aug 24, 2026",7.93,7.94,7.62,7.65,8658132,normal,Hold,8,9.71
BB,"Aug 21, 2026",8.22,8.27,7.94,8.04,6619778,normal,Hold,8,9.71
BB,"Aug 20, 2026",8.31,8.38,8.11,8.14,6605978,normal,Hold,8,9.71
BB,"Aug 19, 2026",8.58,8.65,8.18,8.34,6958778,normal,Hold,8,9.71
BB,"Aug 18, 2026",8.51,8.65,8.35,8.58,9120536,normal,Hold,8,9.71
BB,"Aug 17, 2026",8.9,8.98,8.59,8.73,10272752,normal,Hold,8,9.71
BB,"Aug 14, 2026",9.04,9.05,8.79,8.9,7414045,normal,Hold,8,9.71
BB,"Aug 13, 2026",8.81,9.08,8.75,8.99,11081637,normal,Hold,8,9.71
BB,"Aug 12, 2026",9.2,9.21,8.77,8.77,10528894,normal,Hold,8,9.71
BB,"Aug 11, 2026",8.9,9.26,8.85,8.98,9899721,normal,Hold,8,9.71
BB,"Aug 10, 2026",8.94,9.12,8.82,8.83,11803145,normal,Hold,8,9.71
BB,"Aug 7, 2026",8.99,9.34,8.87,8.98,10269550,normal,Hold,8,9.71
BB,"Aug 6, 2026",8.51,9.0,8.4,8.78,8735091,normal,Hold,8,9.71
BB,"Aug 5, 2026",8.81,9.09,8.73,8.73,9815679,normal,Hold,8,9.71
BB,"Aug 4, 2026",8.71,8.94,8.65,8.87,12824147,normal,Hold,8,9.71
BB,"Aug 3, 2026",8.4,8.66,8.22,8.52,9603762,normal,Hold,8,9.71
BB,"Jul 31, 2026",8.7,8.81,8.35,8.5,14577104,normal,Hold,8,9.71
BB,"Jul 30, 2026",8.04,8.59,7.98,8.44,17552791,normal,Hold,8,9.71
BB,"Jul 29, 2026",8.16,8.27,7.76,7.81,12886781,normal,Hold,8,9.71
BB,"Jul 28, 2026",8.2,8.27,7.71,8.09,20712820,normal,Hold,8,9.71
BB,"Jul 27, 2026",8.7,8.82,8.22,8.42,13546150,normal,Hold,8,9.71
BB,"Jul 24, 2026",8.72,8.79,8.39,8.54,12618098,normal,Hold,8,9.71
BB,"Jul 23, 2026",8.82,8.9,8.36,8.63,16275818,normal,Hold,8,9.71
VNT,"Sep 2, 2026",31.97,32.92,31.72,32.48,1177859,normal,Buy,11,41.05
VNT,"Sep 1, 2026",32.07,32.42,31.6,31.84,997060,normal,Buy,11,41.05
VNT,"Aug 31, 2026",32.67,32.78,32.2,32.21,1285344,normal,Buy,11,41.05
VNT,"Aug 28, 2026",33.32,33.65,32.76,32.76,1002030,normal,Buy,11,41.05
VNT,"Aug 27, 2026",33.38,33.6,33.1,33.12,972271,normal,Buy,11,41.05
VNT,"Aug 26, 2026",33.4,33.95,33.4,33.69,1059085,normal,Buy,11,41.05
VNT,"Aug 25, 2026",33.49,33.49,33.0,33.39,938518,normal,Buy,11,41.05
VNT,"Aug 24, 2026",33.14,33.58,32.83,33.24,1470419,normal,Buy,11,41.05
VNT,"Aug 21, 2026",33.02,33.16,32.69,32.98,1254779,normal,Buy,11,41.05
VNT,"Aug 20, 2026",32.64,33.52,32.58,32.81,1547608,normal,Buy,11,41.05
VNT,"Aug 19, 2026",32.24,32.98,32.24,32.97,1542591,normal,Buy,11,41.05
VNT,"Aug 18, 2026",32.23,32.7,31.8,32.04,1436282,normal,Buy,11,41.05
VNT,"Aug 17, 2026",32.66,32.75,32.24,32.33,1118924,normal,Buy,11,41.05
VNT,"Aug 14, 2026",33.22,33.35,32.84,32.84,1096924,normal,Buy,11,41.05
VNT,"Aug 13, 2026",33.54,33.56,32.72,33.08,1286313,normal,Buy,11,41.05
VNT,"Aug 12, 2026",34.14,34.27,33.19,33.42,1357656,normal,Buy,11,41.05
VNT,"Aug 11, 2026",33.71,34.68,33.71,34.08,3104891,normal,Buy,11,41.05
VNT,"Aug 10, 2026",34.88,35.72,34.24,34.24,1778359,normal,Buy,11,41.05
VNT,"Aug 7, 2026",35.16,35.95,34.82,35.09,2425782,normal,Buy,11,41.05
VNT,"Aug 6, 2026",36.26,36.58,33.59,35.28,4100406,normal,Buy,11,41.05
VNT,"Aug 5, 2026",33.35,33.97,33.2,33.62,2068104,normal,Buy,11,41.05
VNT,"Aug 4, 2026",32.63,33.99,32.52,33.82,1604416,normal,Buy,11,41.05
VNT,"Aug 3, 2026",32.45,33.07,32.34,32.81,1082857,normal,Buy,11,41.05
VNT,"Jul 31, 2026",31.92,32.37,31.59,32.13,1283581,normal,Buy,11,41.05
VNT,"Jul 30, 2026",32.58,32.64,31.27,31.89,1256271,normal,Buy,11,41.05
VNT,"Jul 29, 2026",32.3,32.7,32.02,32.25,1604290,normal,Buy,11,41.05
VNT,"Jul 28, 2026",31.95,33.21,31.69,32.83,1615639,normal,Buy,11,41.05
VNT,"Jul 27, 2026",31.08,31.88,30.98,31.84,1893314,normal,Buy,11,41.05
VNT,"Jul 24, 2026",30.31,30.89,30.25,30.78,1157330,normal,Buy,11,41.05
VNT,"Jul 23, 2026",30.03,30.36,29.77,30.27,974939,normal,Buy,11,41.05
HTFL,"Sep 2, 2026",50.6,51.78,49.43,50.0,1536498,normal,Strong Buy,9,43.5
HTFL,"Sep 1, 2026",50.28,50.99,49.21,50.43,1678650,normal,Strong Buy,9,43.5
HTFL,"Aug 31, 2026",47.68,50.99,47.13,50.39,2632952,normal,Strong Buy,9,43.5
HTFL,"Aug 28, 2026",48.5,48.5,47.47,47.78,1394458,normal,Strong Buy,9,43.5
HTFL,"Aug 27, 2026",48.92,50.44,48.03,48.1,1496779,normal,Strong Buy,9,43.5
HTFL,"Aug 26, 2026",50.02,50.44,48.49,48.94,1653807,normal,Strong Buy,9,43.5
HTFL,"Aug 25, 2026",50.95,51.19,49.88,49.89,1749095,normal,Strong Buy,9,43.5
HTFL,"Aug 24, 2026",49.75,50.85,48.65,50.2,2326452,normal,Strong Buy,9,43.5
HTFL,"Aug 21, 2026",47.35,50.48,46.75,49.75,2462338,normal,Strong Buy,9,43.5
HTFL,"Aug 20, 2026",45.9,47.95,45.6,46.8,1991137,normal,Strong Buy,9,43.5
HTFL,"Aug 19, 2026",46.02,47.23,44.54,45.53,2941096,normal,Strong Buy,9,43.5
HTFL,"Aug 18, 2026",41.5,45.33,40.67,45.23,4169735,normal,Strong Buy,9,43.5
HTFL,"Aug 17, 2026",41.23,43.28,41.01,41.94,4101954,normal,Strong Buy,9,43.5
HTFL,"Aug 14, 2026",39.06,43.0,36.04,42.08,9913524,normal,Strong Buy,9,43.5
HTFL,"Aug 13, 2026",29.79,31.72,29.27,31.01,1938791,normal,Strong Buy,9,43.5
HTFL,"Aug 12, 2026",29.59,30.22,28.65,29.85,1081034,normal,Strong Buy,9,43.5
HTFL,"Aug 11, 2026",29.42,30.12,29.33,29.54,556343,normal,Strong Buy,9,43.5
HTFL,"Aug 10, 2026",28.31,30.33,28.09,29.35,845997,normal,Strong Buy,9,43.5
HTFL,"Aug 7, 2026",27.54,29.06,27.54,28.82,746208,normal,Strong Buy,9,43.5
HTFL,"Aug 6, 2026",27.0,27.52,26.9,27.19,471028,normal,Strong Buy,9,43.5
HTFL,"Aug 5, 2026",26.91,27.51,26.86,27.17,907706,normal,Strong Buy,9,43.5
HTFL,"Aug 4, 2026",26.54,27.53,26.54,27.28,615796,normal,Strong Buy,9,43.5
HTFL,"Aug 3, 2026",25.92,27.34,25.38,26.76,881476,normal,Strong Buy,9,43.5
HTFL,"Jul 31, 2026",26.46,26.72,24.94,25.23,686818,normal,Strong Buy,9,43.5
HTFL,"Jul 30, 2026",25.08,26.24,24.99,25.83,917607,normal,Strong Buy,9,43.5
HTFL,"Jul 29, 2026",25.35,25.96,24.87,25.04,1002052,normal,Strong Buy,9,43.5
